epoch,steps,lr,loss,gradient_norm,seconds,val_accuracy,val_macro_f1,trial,phase,arm,outer_fold,inner_fold,seed,candidate
33,924,0.0136446524690412,0.5484467243864445,0.4709178838170361,62.19665346900001,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
34,952,0.0133005496919642,0.547094351315274,0.4530326425258322,64.06599029000063,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
35,980,0.0129528092729568,0.5461334917404509,0.4764976326358536,65.99106045100052,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
36,1008,0.0126019810610979,0.5434222250459084,0.4643476698460413,67.95182688500063,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
37,1036,0.0122486197879016,0.5497928863949042,0.4906932708352298,69.75133977899895,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
38,1064,0.0118932841901725,0.5413259187921016,0.480524598066574,71.63558572299917,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
39,1092,0.0115365361265283,0.5404924977828143,0.4780827034241385,73.60093066399895,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
40,1120,0.0111789396889856,0.5413852781627814,0.4686801586829975,75.37798472699978,0.6761904761904762,0.6405291005291005,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
41,1148,0.0108210603110143,0.5429645875125878,0.5018306157035598,77.36952526499954,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
42,1176,0.0104634638734716,0.5377853516526937,0.4830679313202085,79.30623073700008,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
43,1204,0.0101067158098274,0.5326687718262225,0.4652212442583468,81.17688897500011,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
44,1232,0.0097513802120983,0.5397364333583984,0.4739927258045483,83.0599031719994,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
45,1260,0.009398018938902,0.5354190972608094,0.4732372342708454,85.06264554100017,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
46,1288,0.0090471907270431,0.5343722265299511,0.4834230162229635,86.84099419099948,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
47,1316,0.0086994503080357,0.5310897499506464,0.4723453789607217,88.68992151699968,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
48,1344,0.0083553475309587,0.5369315651977278,0.4762037462719868,90.650766372999,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
49,1372,0.0080154264930313,0.5367042107402119,0.5192771371518825,92.48056175800048,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
50,1400,0.0076802246792839,0.5306849266264958,0.4886895824123774,94.30633452799884,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
51,1428,0.007350272112683,0.5369353094146095,0.483868108011713,96.2783451790001,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
52,1456,0.0070260905160567,0.5305907937130225,0.4762270645633253,98.12565411200012,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
53,1484,0.0067081924871434,0.5293603389208432,0.4618087014626398,99.99447414600036,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
54,1512,0.0063970806880692,0.5314941359735503,0.4812371664897636,101.946442430999,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
55,1540,0.0060932470505359,0.5322748490035649,0.4397850549717579,103.7453696119992,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
56,1568,0.0057971719979763,0.5298630550482195,0.4765538075650312,105.65063857399946,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
57,1596,0.0055093236859052,0.5254480616431381,0.4628823434379044,107.48817864299964,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
58,1624,0.00523015726167,0.5266030779914217,0.4914992549092804,109.4387414110006,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
59,1652,0.0049601141447686,0.5262472561466437,0.4492981765992074,111.31333943199934,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
60,1680,0.0046996213288751,0.5257704900941129,0.4904834986076,113.19112444699932,0.6738095238095239,0.6332112332112332,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
61,1708,0.0044490907066745,0.525919648446358,0.4668690888841952,115.2050263809997,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
62,1736,0.0042089184185759,0.5235174192694788,0.4704711036334322,117.09505509200062,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
63,1764,0.003979484226333,0.5256213385066847,0.4908811199453832,118.89053037899976,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
64,1792,0.0037611509125631,0.5261695710217583,0.4609289278096097,120.7907781369995,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
65,1820,0.0035542637071124,0.5243659658050892,0.4807544152193577,122.65896389699992,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
66,1848,0.0033591497411777,0.522048233351619,0.4727720806848389,124.50088987900016,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
67,1876,0.0031761175300437,0.5255416618836746,0.463814044104498,126.42263327699948,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
68,1904,0.0030054564852578,0.5249985634556672,0.4837823245342002,128.29038455099908,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
69,1932,0.0028474364570102,0.5257910792779305,0.4791509491215137,130.0908090949997,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
70,1960,0.0027023073074461,0.5241816570738244,0.4664207067069348,132.01245616699998,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
71,1988,0.0025702985155814,0.520567919000744,0.4621456167227263,133.8617439819991,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
72,2016,0.0024516188144499,0.5233847686854518,0.4660672493269294,135.6496728990005,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
73,2044,0.0023464558610532,0.5200430051418644,0.4714281161945399,137.5762830269996,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
74,2072,0.0022549759396363,0.5191388161437844,0.4629568426713862,139.5793564029991,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
75,2100,0.0021773236987582,0.5238962926989484,0.4763352811357576,141.68089032699936,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
76,2128,0.0021136219225729,0.5228159002108993,0.4681756790828228,144.203399815,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
77,2156,0.0020639713366822,0.522348200727855,0.480810038714094,146.77512867800033,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
78,2184,0.0020284504488677,0.5223267245021913,0.4896981811666446,148.6230187429992,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
79,2212,0.0020071154249542,0.5228843529359652,0.4767907522918412,150.62447636199977,,,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
80,2240,0.002,0.5226157817677693,0.4593006632463005,152.68201168300038,0.6714285714285714,0.6274628895645402,wst_o4_i0_reupload_2,inner,wst,4,0.0,0,reupload_2
1,28,0.02,1.0217337913650058,0.2324503543268093,2.38150895400031,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
2,56,0.0199928845750457,0.8544881212656342,0.2819407266613861,4.687898033000238,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
3,84,0.0199715495511322,0.747919324522536,0.3072051822390773,7.074524522000502,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
4,112,0.0199360286633177,0.7131321885761742,0.3580080727691188,9.440122451000208,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
5,140,0.019886378077427,0.685917813089343,0.3515611693905395,11.753651969000202,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
6,168,0.0198226763012417,0.6687572747732975,0.3699690824421645,14.211552606000623,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
7,196,0.0197450240603636,0.6521857611970588,0.373047673601865,16.56583247299932,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
8,224,0.0196535441389467,0.6403945632068314,0.4029775320797902,18.97851097100101,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
9,252,0.01954838118555,0.6403754915150522,0.4363579258431541,21.330568376000883,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
10,280,0.0194297014844185,0.6188369998092655,0.4067287205036325,23.734437884999352,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
11,308,0.0192976926925538,0.620352506735373,0.4445432348825817,26.135754504999568,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
12,336,0.0191525635429897,0.6097111630260058,0.4681085089497702,28.4921398259994,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
13,364,0.0189945435147421,0.5927737624647662,0.444022260268241,30.864144740000484,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
14,392,0.0188238824699562,0.5849276485426227,0.4417504692411705,33.23637627199969,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
15,420,0.0186408502588222,0.5810403726784458,0.5075643528517737,35.48037762199965,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
16,448,0.0184457362928875,0.5725667389524165,0.4711066590118454,37.83998634599993,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
17,476,0.0182388490874368,0.5635996359320317,0.4553867028454894,40.17067746599969,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
18,504,0.0180205157736669,0.5681865492998659,0.4940047042969474,42.55721607600026,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
19,532,0.017791081581424,0.5584940941987298,0.4693877717383797,44.850034106999374,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
20,560,0.0175509092933254,0.5573357882740863,0.5288700190147461,47.25221964800039,0.6095238095238096,0.5829624163866174,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
21,588,0.0173003786711248,0.5500232994197504,0.5171798070052595,49.727770720999615,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
22,616,0.0170398858552313,0.5560333915079148,0.545633748691558,51.97185317799995,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
23,644,0.0167698427383299,0.5442953279227339,0.5205454814721864,54.345321172000695,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
24,672,0.0164906763140947,0.5403847977231929,0.5241344929198369,56.75509028899978,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
25,700,0.0162028280020236,0.5400128973786749,0.5171905273681127,59.18618738800069,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
26,728,0.015906752949464,0.5364525685250524,0.5389533701101771,61.6343405660009,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
27,756,0.0156029193119308,0.5421917626251613,0.570631409856613,63.897429313999965,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
28,784,0.0152918075128565,0.530278160928754,0.5616453469987226,66.12427930600097,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
29,812,0.0149739094839432,0.529741628069165,0.552071889288696,68.5151232900007,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
30,840,0.0146497278873169,0.5294365619362883,0.5907745562274347,70.92923664900081,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
31,868,0.014319775320716,0.5253592919586404,0.5824187496003947,73.3289137920001,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
32,896,0.0139845735069686,0.5207815981151918,0.5353351714141595,75.75757214400073,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
33,924,0.0136446524690412,0.5217736426145833,0.56423355597953,78.15067815099974,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
34,952,0.0133005496919642,0.5214721878574397,0.5759693618556042,80.50139365299947,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
35,980,0.0129528092729568,0.5189936050723484,0.592536137835373,82.95336413400037,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
36,1008,0.0126019810610979,0.5184242210572352,0.5571133260944736,85.32673916599924,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
37,1036,0.0122486197879016,0.5225566881157975,0.5825568464331701,87.74747126900002,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
38,1064,0.0118932841901725,0.5175512391465049,0.5969297732680159,90.21168647299965,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
39,1092,0.0115365361265283,0.5159948821201742,0.6004860580970995,92.44957630399948,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
40,1120,0.0111789396889856,0.512090729172454,0.6066434753326436,95.0110076130004,0.6190476190476191,0.5992135197323093,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
41,1148,0.0108210603110143,0.5134184786133776,0.6111457633585724,98.09758863199932,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
42,1176,0.0104634638734716,0.5101730824773912,0.586996734358498,101.41044384400084,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
43,1204,0.0101067158098274,0.506895570549566,0.607196740235145,103.89038863899988,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
44,1232,0.0097513802120983,0.5120198882686089,0.5948128088732458,106.5317140650004,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
45,1260,0.009398018938902,0.51104602852797,0.6045467018746579,108.95234874299967,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
46,1288,0.0090471907270431,0.5070654504857027,0.6168604801818418,111.51717353599996,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
47,1316,0.0086994503080357,0.5049888214467321,0.6014286500773067,114.11505824500092,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
48,1344,0.0083553475309587,0.5088225964810208,0.5862473423141593,116.73600319400066,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
49,1372,0.0080154264930313,0.5064721644786052,0.6425986219106157,119.28496952999922,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
50,1400,0.0076802246792839,0.5062609327320479,0.6290735813548386,121.78318510200006,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
51,1428,0.007350272112683,0.5038099984356549,0.633875949884595,124.17096998399938,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
52,1456,0.0070260905160567,0.498479792995346,0.609543383940267,126.6239179309996,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
53,1484,0.0067081924871434,0.5050336600235666,0.6161094094663391,129.04623242699927,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
54,1512,0.0063970806880692,0.4993019433968118,0.593139219025577,131.626186468,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
55,1540,0.0060932470505359,0.5010226042040226,0.605790864808828,134.11480152700096,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
56,1568,0.0057971719979763,0.4976847254814116,0.6375061431792121,136.68401867800094,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
57,1596,0.0055093236859052,0.4969273010974191,0.6410227230774659,139.07304270799978,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
58,1624,0.00523015726167,0.4981168820480957,0.6194078731179236,141.5228681110002,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
59,1652,0.0049601141447686,0.5032384714505864,0.6139521389612324,144.30165736299932,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
60,1680,0.0046996213288751,0.4962285774772285,0.6152214486225314,146.76260934600032,0.6309523809523809,0.6094995083447508,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
61,1708,0.0044490907066745,0.4968154161528266,0.6201577177518617,149.3999913610005,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
62,1736,0.0042089184185759,0.4919798747016692,0.591485711905694,152.20266734899997,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
63,1764,0.003979484226333,0.4900281044891509,0.6188153650284869,154.5695308560007,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
64,1792,0.0037611509125631,0.4928253866300318,0.6030345746677984,157.1367227339997,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
65,1820,0.0035542637071124,0.4936584608793351,0.6432317511655292,160.02793469300013,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
66,1848,0.0033591497411777,0.4951883998447593,0.6406587587045316,162.5237460389999,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
67,1876,0.0031761175300437,0.4945609216453394,0.6182455644700109,164.90690161299972,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
68,1904,0.0030054564852578,0.4911419942389682,0.6351790491301912,167.3237752040004,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
69,1932,0.0028474364570102,0.4909332499270749,0.5963484544071475,169.85954609600049,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
70,1960,0.0027023073074461,0.4939195584945415,0.6497864790096454,172.18492785499984,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
71,1988,0.0025702985155814,0.4895432427760028,0.5906698976735132,174.67709783200007,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
72,2016,0.0024516188144499,0.4930901982948706,0.640242510871187,177.13687606299936,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
73,2044,0.0023464558610532,0.4885278488178936,0.5837504462114297,179.57492336799987,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
74,2072,0.0022549759396363,0.4875667002247935,0.6226222303813065,182.04415841300036,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
75,2100,0.0021773236987582,0.4925317278688672,0.6358652183014472,184.41486006299965,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
76,2128,0.0021136219225729,0.4918107601425374,0.6449428616362213,186.73371928100096,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
77,2156,0.0020639713366822,0.4891766107966493,0.6226445095581408,189.07553144899973,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
78,2184,0.0020284504488677,0.4914798299314593,0.6346514521727011,191.49377625399936,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
79,2212,0.0020071154249542,0.4927559417668883,0.6318791433546339,193.9345891760004,,,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
80,2240,0.002,0.4912415495646073,0.6452748667769151,196.32026141200004,0.6452380952380953,0.6215682846549275,wst_o4_i0_reupload_3,inner,wst,4,0.0,0,reupload_3
1,27,0.02,1.0009464692693626,0.258313680671376,1.6559485029993084,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
2,54,0.0199928845750457,0.8226179259067729,0.2805498948460798,3.31510740900012,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
3,81,0.0199715495511322,0.7311183644247663,0.2888658235364701,4.935484696999993,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
4,108,0.0199360286633177,0.6994754669963227,0.3079380205459493,6.684467064998898,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
5,135,0.019886378077427,0.673241107942981,0.3222585187389007,8.274483393999617,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
6,162,0.0198226763012417,0.6688290570042639,0.3552666320192407,9.90611691199956,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
7,189,0.0197450240603636,0.647554132661483,0.3479122914070523,11.561871251999037,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
8,216,0.0196535441389467,0.6392323968986002,0.3841365022065509,13.199083404999328,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
9,243,0.01954838118555,0.6258741166943685,0.4123281618156156,14.902587053000389,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
10,270,0.0194297014844185,0.6264197386720995,0.4005844380644805,16.661581153999578,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
11,297,0.0192976926925538,0.6171959389353328,0.3992238493220835,18.27760956199927,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
12,324,0.0191525635429897,0.6147075730644048,0.4026430550118624,19.93213704799928,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
13,351,0.0189945435147421,0.6182370554745791,0.4627452230957701,21.526989017998854,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
14,378,0.0188238824699562,0.6088761496426693,0.4022990079682312,23.136111473999332,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
15,405,0.0186408502588222,0.6044479599228074,0.4296102602912252,24.740238364000103,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
16,432,0.0184457362928875,0.6036826000111682,0.4438228068606838,26.42619259899948,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
17,459,0.0182388490874368,0.6089978875913367,0.4773028566775388,28.0418031499994,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
18,486,0.0180205157736669,0.5985698314598067,0.4344016200106331,29.658875426999657,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
19,513,0.017791081581424,0.5960505001507341,0.4847513071985934,31.29636244299945,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
20,540,0.0175509092933254,0.5898389607366302,0.4914073856699573,32.87831026399908,0.6022727272727273,0.5432886021121316,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
21,567,0.0173003786711248,0.5873772606747792,0.4813357086463696,34.64637492700058,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
22,594,0.0170398858552313,0.5884360483004738,0.4632657890870127,36.27536484200027,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
23,621,0.0167698427383299,0.5849073897672875,0.4695585005720953,37.85468464800033,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
24,648,0.0164906763140947,0.585014864842143,0.4645336924304456,39.53851928099903,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
25,675,0.0162028280020236,0.5827228182555442,0.4727585773720281,41.12464562199966,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
26,702,0.015906752949464,0.5835587803302702,0.4893159716646545,42.76709935799954,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
27,729,0.0156029193119308,0.5835418757849846,0.4752773279640837,44.49648245800017,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
28,756,0.0152918075128565,0.5745219351094611,0.5022766715330652,46.17013904399937,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
29,783,0.0149739094839432,0.5792504216291292,0.4963819330659335,47.762232025999765,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
30,810,0.0146497278873169,0.570289053116662,0.5191560644795634,49.40823355199973,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
31,837,0.014319775320716,0.5775914495790854,0.4879096795826478,51.045723568999165,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
32,864,0.0139845735069686,0.5735565782539044,0.5210151089965671,52.69640953999988,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
33,891,0.0136446524690412,0.5742974588520642,0.5026792958855455,54.42758794099973,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
34,918,0.0133005496919642,0.5687934448335911,0.5048798925429905,56.07257955999921,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
35,945,0.0129528092729568,0.5686625963288033,0.5150366866897156,57.67019264699957,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
36,972,0.0126019810610979,0.568993103238234,0.5327153783401424,59.29114288799974,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
37,999,0.0122486197879016,0.5671694254198427,0.4887584177924328,60.927087555999606,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
38,1026,0.0118932841901725,0.5627731667508018,0.4875666365995812,62.64851119500054,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
39,1053,0.0115365361265283,0.5668567921607887,0.527677886672288,64.32447954599957,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
40,1080,0.0111789396889856,0.5625042318908369,0.535752720271643,65.89506158999939,0.6,0.5459864884757589,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
41,1107,0.0108210603110143,0.5620324104256709,0.5121996377794603,67.61917695000011,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
42,1134,0.0104634638734716,0.5606514308974927,0.5283305503567207,69.23156937400017,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
43,1161,0.0101067158098274,0.5620194700843261,0.5567059300007615,70.86188323100032,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
44,1188,0.0097513802120983,0.5646516955295231,0.4865092794150913,72.71726092300014,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
45,1215,0.009398018938902,0.5580051287714285,0.5545124749956712,74.6782940739995,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
46,1242,0.0090471907270431,0.5615883008054828,0.5164504611390287,76.8414442659996,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
47,1269,0.0086994503080357,0.5628174646615038,0.5249207491008435,79.10924680099924,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
48,1296,0.0083553475309587,0.5592321841818262,0.5100472290584415,80.77851281499898,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
49,1323,0.0080154264930313,0.5551637088320608,0.5496825596408554,82.52735251599916,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
50,1350,0.0076802246792839,0.5505995278538118,0.5247703403303315,84.37537040899952,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
51,1377,0.007350272112683,0.5531862458515143,0.4860543728512078,86.06013295199955,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
52,1404,0.0070260905160567,0.5594496202247203,0.5118199252265573,87.79839483499927,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
53,1431,0.0067081924871434,0.5554736120007759,0.5474053273042337,89.50380365199999,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
54,1458,0.0063970806880692,0.5550825352912787,0.4882208267123359,91.29129672899944,,,wst_o4_i1_compact_once,inner,wst,4,1.0,0,compact_once
